time,latitude,longitude,depth,mag,place
2022-05-26T12:14:19.073Z,-34.4852,-73.9978,10.0,5.3,"172 km WNW of Constitución, Chile"
2022-05-26T15:04:25.432Z,-54.7492,-127.347,10.0,4.3,Pacific-Antarctic Ridge
2022-05-26T15:37:58.560Z,-22.8282,172.1298,15.0,6.6,southeast of the Loyalty Islands
2022-05-26T16:17:12.354Z,-22.8821,172.2305,10.0,4.7,southeast of the Loyalty Islands
2022-05-26T17:30:21.410Z,-23.0294,172.2073,10.0,4.3,southeast of the Loyalty Islands
2022-05-26T18:10:04.775Z,-49.7722,-114.9698,10.0,6.2,southern East Pacific Rise
2022-05-26T18:34:14.642Z,-4.7854,149.8312,453.63,4.3,"91 km NNW of Kimbe, Papua New Guinea"
2022-05-26T19:42:48.817Z,-22.7629,171.9464,10.0,4.8,southeast of the Loyalty Islands
2022-05-26T19:53:57.237Z,-22.9672,171.862,10.0,4.8,southeast of the Loyalty Islands
2022-05-26T20:01:49.223Z,-40.1426,-91.6117,10.0,4.8,
2022-05-26T20:02:15.914Z,-40.2567,-91.7033,10.0,5.1,West Chile Rise
2022-05-26T20:19:36.787Z,-22.8559,172.2714,10.0,4.6,southeast of the Loyalty Islands
2022-05-26T20:39:32.765Z,-25.0545,179.823,509.63,4.0,south of the Fiji Islands
2022-05-26T21:01:38.110Z,-53.761,140.6767,10.0,4.5,west of Macquarie Island
2022-05-26T21:33:39.440Z,-60.3678,151.2471,10.0,4.7,west of Macquarie Island
2022-05-26T22:26:58.997Z,-20.3268,-173.5548,10.0,4.3,"101 km SE of Pangai, Tonga"
2022-05-26T22:53:05.810Z,-8.4323,128.2986,10.0,4.5,"143 km E of Lospalos, Timor Leste"
2022-05-27T01:01:23.836Z,-20.0944,-69.2098,102.02,4.1,"99 km E of Iquique, Chile"
2022-05-27T01:07:32.178Z,-14.276,-75.6205,43.0,5.5,"14 km SE of Santiago, Peru"
2022-05-27T01:16:02.060Z,-7.4622,127.6859,10.0,4.4,"139 km NNE of Lospalos, Timor Leste"
2022-05-27T02:36:05.556Z,-8.2572,127.2079,49.0,6.2,"37 km NE of Lospalos, Timor Leste"
2022-05-27T04:43:39.924Z,-18.1147,-177.873,624.77,4.6,"297 km E of Levuka, Fiji"
2022-05-27T05:37:18.185Z,-26.3814,-70.4536,79.83,4.8,"40 km W of Diego de Almagro, Chile"
2022-05-27T07:54:50.411Z,-17.5347,-178.8418,541.19,4.3,"203 km ENE of Levuka, Fiji"
2022-05-27T09:43:55.994Z,-7.905,156.4251,10.0,5.2,"50 km WNW of Gizo, Solomon Islands"
2022-05-27T11:00:28.419Z,-59.6552,-24.1168,10.0,5.1,South Sandwich Islands region
2022-05-27T18:27:13.256Z,-10.5127,166.0163,133.47,4.5,"33 km NE of Lata, Solomon Islands"
2022-05-27T19:05:15.699Z,-6.6575,126.9438,406.83,4.0,"206 km N of Lospalos, Timor Leste"
2022-05-27T19:51:53.123Z,-37.7431,179.9328,10.0,4.2,"196 km ENE of Gisborne, New Zealand"
2022-05-27T21:39:04.841Z,-25.0794,179.9047,500.43,4.1,south of the Fiji Islands
2022-05-27T22:21:14.208Z,-6.4214,103.5122,35.0,4.4,"222 km WSW of Bandar Lampung, Indonesia"
2022-05-27T22:51:14.762Z,-3.167,139.9018,35.0,4.6,"102 km SW of Abepura, Indonesia"
2022-05-28T00:26:08.762Z,-1.2343,-23.7419,10.0,4.7,central Mid-Atlantic Ridge
2022-05-28T00:54:50.435Z,-9.2995,123.6279,91.28,4.3,"36 km NNW of Naisano Dua, Indonesia"
2022-05-28T01:05:46.575Z,-21.3411,-68.7833,104.54,4.2,"124 km N of Calama, Chile"
2022-05-28T01:20:03.459Z,-5.2779,145.5588,96.92,4.4,"26 km WSW of Madang, Papua New Guinea"
2022-05-28T01:37:47.905Z,-2.9179,-79.0501,81.46,3.9,"5 km WSW of Cuenca, Ecuador"
2022-05-28T04:59:11.880Z,-22.4403,-178.4747,449.69,4.1,south of the Fiji Islands
2022-05-28T09:00:58.679Z,-0.0814,124.7147,74.82,4.4,"154 km S of Tondano, Indonesia"
2022-05-28T09:04:48.103Z,-41.0448,174.6742,50.4,3.6,"17 km WNW of Porirua, New Zealand"
2022-05-28T11:20:24.319Z,-17.151,-173.1541,10.0,4.3,"149 km SSE of Hihifo, Tonga"
2022-05-28T12:56:42.085Z,-24.3706,179.9646,519.91,4.0,south of the Fiji Islands
2022-05-28T14:11:12.811Z,-12.2477,167.0674,215.0,5.6,"187 km NNW of Sola, Vanuatu"
2022-05-28T15:32:25.852Z,-20.1469,-173.163,10.0,5.6,"129 km ESE of Pangai, Tonga"
2022-05-28T15:58:07.211Z,-5.2218,105.6033,162.64,4.2,"35 km ESE of Metro, Indonesia"
2022-05-28T17:51:40.860Z,-20.7224,-175.7183,65.14,4.5,"70 km NW of Nuku‘alofa, Tonga"
2022-05-28T18:05:39.638Z,-25.3599,-175.334,10.0,4.5,south of Tonga
2022-05-28T18:16:29.437Z,-25.1301,-175.4583,10.0,4.4,south of Tonga
2022-05-28T20:31:11.240Z,-19.0055,167.8831,10.0,4.5,"147 km SSW of Port-Vila, Vanuatu"
2022-05-28T23:33:50.180Z,-31.2805,-179.3686,209.81,4.5,Kermadec Islands region
2022-05-29T02:06:14.338Z,-41.9236,88.4376,10.0,4.6,southeast Indian Ridge
2022-05-29T04:21:21.049Z,-32.3086,-179.0689,61.05,4.6,
2022-05-29T07:45:00.009Z,-22.2419,173.3375,10.0,5.3,southeast of the Loyalty Islands
2022-05-29T08:19:25.815Z,-10.293,161.2794,92.82,4.2,"72 km WNW of Kirakira, Solomon Islands"
2022-05-29T08:30:58.515Z,-22.2948,173.454,10.0,4.4,southeast of the Loyalty Islands
2022-05-29T08:53:15.015Z,-22.8871,172.285,10.0,4.3,
2022-05-29T08:59:02.410Z,-6.4311,147.7792,61.93,4.7,"15 km NNW of Finschhafen, Papua New Guinea"
2022-05-29T10:09:31.153Z,-6.4006,112.1001,10.0,4.1,"55 km N of Tuban, Indonesia"
2022-05-29T16:55:16.965Z,-59.6999,-26.0523,21.01,4.6,South Sandwich Islands region
2022-05-29T17:08:34.847Z,-33.3389,-179.2747,43.92,4.5,south of the Kermadec Islands
2022-05-29T17:49:01.531Z,-22.037,-177.847,305.59,4.6,"289 km WSW of Haveluloto, Tonga"
2022-05-29T22:10:12.434Z,-15.9327,-74.3423,35.0,4.2,"15 km S of Atiquipa, Peru"
2022-05-30T00:59:38.228Z,-22.2832,-70.2477,54.04,4.1,"21 km SSW of Tocopilla, Chile"
2022-05-30T01:28:11.519Z,-15.3858,-173.1741,10.0,4.9,"91 km NE of Hihifo, Tonga"
2022-05-30T06:40:20.729Z,-57.6282,-25.8732,53.29,4.6,South Sandwich Islands region
2022-05-30T07:04:18.746Z,-12.7301,-76.7879,53.89,4.5,"18 km WSW of Mala, Peru"
2022-05-30T07:16:59.296Z,-25.2813,-175.3208,10.0,4.3,south of Tonga
2022-05-30T07:47:07.242Z,-56.9023,-26.7317,99.01,4.6,South Sandwich Islands region
2022-05-30T08:46:40.278Z,-22.7939,170.4112,10.0,4.5,"295 km ESE of Tadine, New Caledonia"
2022-05-30T13:02:40.780Z,-9.9827,109.4939,10.0,4.3,"240 km SSW of Srandakan, Indonesia"
2022-05-30T13:22:33.137Z,-56.3983,-25.0578,10.0,4.8,South Sandwich Islands region
2022-05-30T13:25:04.858Z,-10.3311,109.2094,10.0,4.1,"288 km SSW of Srandakan, Indonesia"
2022-05-30T14:30:48.198Z,-31.2926,-68.7223,117.43,4.8,"24 km NW of Albardón, Argentina"
2022-05-30T15:57:37.354Z,-22.6508,179.3421,627.26,4.4,south of the Fiji Islands
2022-05-30T16:05:53.521Z,-18.5671,-178.5107,584.93,4.2,"236 km ESE of Levuka, Fiji"
2022-05-30T16:14:14.941Z,-22.0925,-177.6558,352.81,4.1,"273 km WSW of Haveluloto, Tonga"
2022-05-30T17:57:41.614Z,-25.3481,-175.187,10.0,4.7,south of Tonga
2022-05-30T18:44:22.086Z,-21.7005,-173.4331,10.0,4.9,"162 km ESE of ‘Ohonua, Tonga"
2022-05-30T18:52:20.702Z,-11.4697,117.3697,10.0,4.0,"south of Sumbawa, Indonesia"
2022-05-30T19:08:47.554Z,-20.7895,-178.6829,580.92,4.2,Fiji region
2022-05-30T19:36:52.326Z,-25.2361,-175.2208,10.0,4.7,south of Tonga
2022-05-30T20:41:36.388Z,-31.0699,-66.3291,135.4,4.5,"78 km S of Chamical, Argentina"
2022-05-30T20:45:26.916Z,-21.3092,-175.8157,160.0,4.4,"64 km WSW of Haveluloto, Tonga"
2022-05-30T21:08:41.367Z,-18.9163,-175.7599,223.0,4.5,"178 km NW of Pangai, Tonga"
2022-05-30T21:18:52.888Z,-24.1757,-67.0301,170.9,4.2,"72 km W of San Antonio de los Cobres, Argentina"
2022-05-31T00:29:29.501Z,-20.5151,-68.8852,101.94,4.1,"136 km ESE of Iquique, Chile"
2022-05-31T00:52:05.876Z,-3.6685,131.3329,10.0,5.0,"Ceram Sea, Indonesia"
2022-05-31T01:25:34.751Z,-58.2132,-139.8449,10.0,4.7,Pacific-Antarctic Ridge
2022-05-31T02:54:55.151Z,-20.1951,169.8018,111.9,4.4,"90 km SE of Isangel, Vanuatu"
2022-05-31T03:39:03.344Z,-57.9691,-25.4604,35.0,4.7,South Sandwich Islands region
2022-05-31T04:34:40.802Z,-25.3132,-175.0495,10.0,4.4,south of Tonga
2022-05-31T05:07:48.661Z,-19.006,-67.0347,245.07,4.3,"30 km WSW of Challapata, Bolivia"
2022-05-31T07:10:09.517Z,-5.84,104.3485,61.05,5.2,
2022-05-31T09:58:56.578Z,-25.0055,-175.4023,10.0,4.2,south of Tonga
2022-05-31T11:23:20.779Z,-15.273,-174.7077,253.66,4.2,"123 km NW of Hihifo, Tonga"
2022-05-31T13:28:24.228Z,-15.3104,-179.2894,553.54,4.4,Fiji region
2022-05-31T13:39:35.513Z,-8.666,123.0604,150.17,4.9,"93 km E of Maumere, Indonesia"
2022-05-31T13:51:42.318Z,-4.5591,149.6874,565.37,4.2,"120 km NNW of Kimbe, Papua New Guinea"
2022-05-31T15:15:03.786Z,-4.9997,130.9599,38.83,4.3,"210 km WNW of Tual, Indonesia"
2022-05-31T15:58:34.813Z,-6.2016,127.9654,387.82,4.0,"277 km NNE of Lospalos, Timor Leste"
2022-05-31T16:03:39.830Z,-11.1276,163.1987,10.0,4.4,"158 km ESE of Kirakira, Solomon Islands"
2022-05-31T16:54:05.834Z,-11.8021,166.2515,75.2,4.3,"129 km SSE of Lata, Solomon Islands"
2022-05-31T18:52:42.115Z,-14.0895,167.2253,152.94,4.1,"42 km SW of Sola, Vanuatu"
2022-05-31T19:16:34.432Z,-17.9773,-178.4961,568.33,4.0,"231 km E of Levuka, Fiji"
2022-05-31T20:23:01.765Z,-24.4493,179.9194,512.82,4.2,south of the Fiji Islands
2022-06-01T00:30:09.621Z,-18.357,-177.9611,542.24,4.1,"289 km E of Levuka, Fiji"
2022-06-01T00:35:17.029Z,-5.9939,148.4629,59.87,5.1,"92 km NE of Finschhafen, Papua New Guinea"
2022-06-01T02:39:21.674Z,-30.4326,-72.151,10.48,4.2,"93 km WNW of Ovalle, Chile"
2022-06-01T04:12:53.974Z,-29.6211,-71.4448,35.0,4.3,"36 km NNW of La Serena, Chile"
2022-06-01T04:21:54.024Z,-9.6277,111.7167,27.48,4.3,"168 km S of Boyolangu, Indonesia"
2022-06-01T06:32:44.025Z,-33.0634,-178.917,35.0,4.5,south of the Kermadec Islands
2022-06-01T10:00:05.790Z,-21.5186,-66.7685,236.12,4.0,"Potosi, Bolivia"
2022-06-01T10:12:29.218Z,-20.1105,-69.274,96.18,4.2,"92 km E of Iquique, Chile"
2022-06-01T10:46:44.098Z,-32.9998,-178.9518,35.0,4.6,south of the Kermadec Islands
2022-06-01T14:51:35.362Z,-52.9217,20.2472,10.0,4.2,south of Africa
2022-06-01T15:00:08.682Z,-6.1055,112.9593,592.96,4.4,"106 km NNE of Bangkalan, Indonesia"
2022-06-01T15:23:12.032Z,-21.8529,179.6489,631.64,4.3,south of the Fiji Islands
2022-06-01T18:12:39.714Z,-28.8376,-176.93,47.9,4.5,Kermadec Islands region
2022-06-01T18:41:01.389Z,-16.9726,-178.0768,664.7,4.3,"279 km ESE of Labasa, Fiji"
2022-06-01T19:42:37.746Z,-28.1369,-67.0873,161.74,4.4,"47 km S of Londres, Argentina"
2022-06-01T21:57:29.656Z,-24.1331,-179.7757,471.83,4.1,south of the Fiji Islands
2022-06-01T21:59:11.499Z,-60.2737,-46.4643,10.0,4.4,Scotia Sea
2022-06-01T22:55:43.766Z,-1.1333,127.1976,8.02,5.0,"210 km S of Sofifi, Indonesia"
2022-06-02T02:08:45.876Z,-16.9785,168.7227,231.18,4.6,"94 km NNE of Port-Vila, Vanuatu"
2022-06-02T03:24:01.515Z,-17.9278,-69.8582,114.98,4.1,"20 km SSE of Palca, Peru"
2022-06-02T03:54:37.894Z,-32.2201,-70.2807,115.44,4.4,"72 km NE of San Felipe, Chile"
2022-06-02T04:13:04.344Z,-10.3648,110.378,10.0,4.1,"266 km S of Pundong, Indonesia"
2022-06-02T04:45:05.260Z,-23.6609,-68.8604,99.81,4.3,"106 km SW of San Pedro de Atacama, Chile"
2022-06-02T05:12:19.887Z,-6.4376,-76.8333,22.64,4.5,"19 km WSW of Tabalosos, Peru"
2022-06-02T06:23:26.446Z,-25.1334,-175.3253,10.0,4.4,south of Tonga
2022-06-02T06:23:36.706Z,-25.23,-175.3863,10.0,4.7,south of Tonga
2022-06-02T07:07:14.404Z,-20.3103,-177.5042,507.47,4.1,"256 km WNW of Haveluloto, Tonga"
2022-06-02T07:11:54.122Z,-4.5835,102.6593,60.75,4.5,"89 km SW of Pagar Alam, Indonesia"
2022-06-02T08:56:08.263Z,-25.4546,-175.4742,10.0,4.3,south of Tonga
2022-06-02T09:15:00.009Z,-55.344,-32.4656,10.0,5.0,South Georgia Island region
2022-06-02T11:34:01.441Z,-23.177,-179.7132,565.64,4.2,south of the Fiji Islands
2022-06-02T11:56:08.744Z,-24.241,-66.9747,179.62,4.4,"66 km W of San Antonio de los Cobres, Argentina"
2022-06-02T12:16:31.331Z,-55.9982,-144.0316,10.0,5.5,Pacific-Antarctic Ridge
2022-06-02T14:42:15.651Z,-31.6637,-69.7197,128.62,4.6,"46 km SW of Calingasta, Argentina"
2022-06-02T15:44:50.750Z,-21.8499,-70.057,60.86,4.4,"30 km NNE of Tocopilla, Chile"
2022-06-02T17:31:26.745Z,-2.1391,120.4875,10.0,4.8,"87 km SSW of Poso, Indonesia"
2022-06-02T18:03:33.026Z,-21.8057,-179.0937,592.9,4.1,Fiji region
2022-06-02T18:05:59.975Z,-18.0483,168.1716,25.27,4.7,"37 km SSW of Port-Vila, Vanuatu"
2022-06-02T18:52:18.433Z,-28.9845,-178.9557,244.93,4.2,
2022-06-02T19:19:56.032Z,-0.4093,124.2737,60.61,5.0,"170 km SE of Gorontalo, Indonesia"
2022-06-02T19:44:35.815Z,-20.8183,-178.3797,555.32,4.3,Fiji region
2022-06-02T23:32:21.041Z,-17.9729,-178.0979,589.64,4.3,"273 km E of Levuka, Fiji"
2022-06-02T23:41:37.216Z,-18.1472,-173.9742,10.0,4.6,"55 km N of Neiafu, Tonga"
2022-06-03T00:39:39.165Z,-23.3945,-176.7516,121.44,4.5,"292 km SW of Vaini, Tonga"
2022-06-03T01:51:05.770Z,-3.3942,-12.237,10.0,4.9,north of Ascension Island
2022-06-03T03:16:47.488Z,-3.3324,-12.0926,10.0,4.9,north of Ascension Island
2022-06-03T03:54:28.152Z,-21.299,-174.7031,35.689,4.6,"25 km E of ‘Ohonua, Tonga"
2022-06-03T06:05:13.018Z,-23.9749,-179.8794,512.2,5.4,south of the Fiji Islands
2022-06-03T06:24:56.012Z,-2.0507,-81.0444,10.0,5.2,"20 km NNW of Salinas, Ecuador"
2022-06-03T07:07:03.156Z,-17.6567,-178.8259,544.23,4.7,"202 km ENE of Levuka, Fiji"
2022-06-03T07:10:53.871Z,-6.7915,126.7566,406.2,4.0,"189 km N of Baukau, Timor Leste"
2022-06-03T09:07:48.639Z,-19.2166,-69.376,114.0,4.4,"127 km SE of Arica, Chile"
2022-06-03T09:07:50.874Z,-22.7139,-176.2681,97.422,4.3,"202 km SW of Vaini, Tonga"
2022-06-03T12:22:53.195Z,-57.9403,-25.5113,49.81,4.6,South Sandwich Islands region
2022-06-03T12:31:10.049Z,-64.5011,176.4425,10.0,4.4,Balleny Islands region
2022-06-03T14:39:48.713Z,-57.9176,-25.5791,51.84,4.7,South Sandwich Islands region
2022-06-03T14:54:34.378Z,-23.1559,-68.2647,98.64,5.3,"27 km SSW of San Pedro de Atacama, Chile"
2022-06-03T14:57:10.105Z,-23.1877,-68.3847,111.63,4.6,"35 km SSW of San Pedro de Atacama, Chile"
2022-06-03T15:20:26.332Z,-21.1939,-70.1336,76.25,4.3,"Near the coast of Antofagasta, Chile"
2022-06-03T16:07:40.981Z,-32.5211,-71.8422,13.25,4.5,"57 km W of La Ligua, Chile"
2022-06-03T16:35:10.685Z,-7.5121,127.5597,166.81,4.8,"127 km NNE of Lospalos, Timor Leste"
2022-06-03T17:44:39.752Z,-19.4052,169.4132,205.78,4.9,"20 km NE of Isangel, Vanuatu"
2022-06-03T19:59:33.087Z,-7.0258,129.4581,108.23,4.6,"Kepulauan Babar, Indonesia"
2022-06-03T20:26:10.657Z,-2.6582,139.2735,56.59,4.1,"151 km W of Abepura, Indonesia"
2022-06-03T22:57:48.099Z,-6.8901,130.047,130.38,4.2,Banda Sea
2022-06-03T23:04:36.421Z,-16.0837,-174.9272,274.71,4.1,"121 km W of Hihifo, Tonga"
2022-06-04T02:59:28.434Z,-58.7733,-25.5884,43.549,5.6,South Sandwich Islands region
2022-06-04T04:48:53.568Z,-36.6117,-73.71,31.12,4.0,"54 km WNW of Talcahuano, Chile"
2022-06-04T05:47:21.487Z,-7.0685,155.6708,83.2,4.4,
2022-06-04T06:48:33.883Z,-15.2856,-71.5504,133.01,4.5,"12 km WNW of Tisco, Peru"
2022-06-04T08:12:03.324Z,-23.5508,-179.7564,522.1,4.6,south of the Fiji Islands
2022-06-04T08:16:17.126Z,-61.406,155.2385,10.0,4.4,Balleny Islands region
2022-06-04T09:41:43.276Z,-33.6088,-178.5324,10.0,4.1,south of the Kermadec Islands
2022-06-04T09:47:26.387Z,-56.0731,-27.1882,59.58,4.8,South Sandwich Islands region
2022-06-04T11:11:17.369Z,-26.9694,-177.9742,10.0,4.2,south of the Fiji Islands
2022-06-04T12:53:33.040Z,-33.592,-179.3036,35.0,4.2,south of the Kermadec Islands
2022-06-04T13:04:18.850Z,-56.2831,-27.0051,65.64,4.8,South Sandwich Islands region
2022-06-04T13:07:25.926Z,-17.9601,-174.9679,237.0,6.3,"129 km NW of Neiafu, Tonga"
2022-06-04T13:17:48.196Z,-57.7238,148.6769,10.0,6.4,west of Macquarie Island
2022-06-04T13:51:07.024Z,-21.5817,-176.0672,144.23,4.6,"100 km WSW of Haveluloto, Tonga"
2022-06-04T14:02:14.210Z,-33.3784,-178.3201,10.0,4.5,south of the Kermadec Islands
2022-06-04T15:26:12.998Z,-30.2711,-177.8489,35.19,4.5,"Kermadec Islands, New Zealand"
2022-06-04T19:03:48.082Z,-19.5302,-66.813,258.7,3.9,"69 km S of Challapata, Bolivia"
2022-06-04T20:07:33.954Z,-20.3959,-177.6544,482.06,4.3,"267 km WNW of Haveluloto, Tonga"
2022-06-04T23:10:29.672Z,-7.9048,104.4863,10.0,4.5,"224 km SW of Labuan, Indonesia"
2022-06-05T03:19:53.770Z,-54.724,-143.5176,10.0,4.9,Pacific-Antarctic Ridge
2022-06-05T03:22:36.617Z,-20.9826,-69.0542,109.03,4.1,"142 km SE of Iquique, Chile"
2022-06-05T05:09:53.612Z,-21.077,-178.5542,534.75,4.3,Fiji region
2022-06-05T05:21:57.607Z,-56.3908,-26.0935,35.0,4.5,South Sandwich Islands region
2022-06-05T06:12:23.091Z,-31.8711,-68.9032,10.0,4.4,"36 km SW of Pocito, Argentina"
2022-06-05T10:46:19.800Z,-28.3197,-176.6185,10.0,4.9,Kermadec Islands region
2022-06-05T10:53:42.592Z,-28.0411,-177.3296,58.798,4.3,Kermadec Islands region
2022-06-05T14:01:31.060Z,-25.8703,-178.2863,341.16,4.0,south of the Fiji Islands
2022-06-05T14:40:19.714Z,-24.7622,-178.916,395.37,4.2,south of the Fiji Islands
2022-06-05T15:34:17.152Z,-57.6915,148.0874,10.0,4.7,west of Macquarie Island
2022-06-05T21:18:54.188Z,-6.1787,130.7786,94.84,3.9,"226 km WSW of Tual, Indonesia"
2022-06-05T21:34:38.310Z,-30.063,-177.8945,35.0,4.4,
2022-06-05T21:41:23.691Z,-7.746,115.7726,211.37,4.4,Bali Sea
2022-06-05T22:00:20.504Z,-14.6862,-173.2621,10.0,4.5,"138 km SW of Gataivai, Samoa"
2022-06-05T23:10:08.078Z,-25.0477,-175.4059,10.0,4.8,south of Tonga
2022-06-05T23:16:12.194Z,-25.2236,-175.5004,10.0,4.6,south of Tonga
2022-06-05T23:21:29.788Z,-58.8469,149.9158,10.0,4.7,west of Macquarie Island
2022-06-05T23:39:11.567Z,-25.1529,-175.1271,10.0,4.9,south of Tonga
2022-06-05T23:41:02.510Z,-25.1083,-175.1773,10.0,5.0,south of Tonga
2022-06-05T23:46:33.595Z,-25.142,-175.2166,10.0,4.6,south of Tonga
2022-06-06T00:14:42.353Z,-2.8423,139.1838,35.0,4.6,"163 km W of Abepura, Indonesia"
2022-06-06T00:22:57.054Z,-6.0462,130.3079,96.94,4.5,"274 km W of Tual, Indonesia"
2022-06-06T01:40:02.565Z,-25.0004,-175.3263,10.0,4.3,south of Tonga
2022-06-06T02:00:13.644Z,-25.2289,-175.1223,10.0,4.5,south of Tonga
2022-06-06T03:44:37.252Z,-8.5741,118.3114,129.72,4.8,"17 km WSW of Dompu, Indonesia"
2022-06-06T03:47:54.659Z,-17.6947,-173.0363,10.0,4.9,"145 km NE of Neiafu, Tonga"
2022-06-06T05:32:02.043Z,-10.7003,111.3913,10.0,4.1,"south of Java, Indonesia"
2022-06-06T08:02:59.197Z,-24.6418,-175.5674,10.0,4.6,south of Tonga
2022-06-06T08:29:09.876Z,-2.803,139.2418,23.75,5.2,"156 km W of Abepura, Indonesia"
2022-06-06T09:26:16.411Z,-2.7444,139.2464,39.0,4.7,"154 km W of Abepura, Indonesia"
2022-06-06T13:57:06.675Z,-8.0888,119.9603,189.95,4.5,"45 km N of Labuan Bajo, Indonesia"
2022-06-06T14:55:50.761Z,-19.2325,-175.0629,110.784,4.9,"98 km NW of Pangai, Tonga"
2022-06-06T15:38:05.657Z,-7.5004,129.1713,149.62,4.5,"264 km ENE of Lospalos, Timor Leste"
2022-06-06T15:40:28.659Z,-5.1631,151.7304,108.91,4.4,"108 km SSW of Kokopo, Papua New Guinea"
2022-06-06T15:56:44.730Z,-16.154,-175.9581,343.35,4.3,"232 km W of Hihifo, Tonga"
2022-06-06T16:22:16.639Z,-11.9104,166.5001,135.55,4.5,"151 km SSE of Lata, Solomon Islands"
2022-06-06T17:16:47.662Z,-22.7138,171.1088,10.0,4.5,southeast of the Loyalty Islands
2022-06-06T17:26:44.826Z,-23.5658,-179.5782,535.83,4.3,south of the Fiji Islands
2022-06-06T18:42:13.272Z,-29.0336,-176.7813,10.0,5.3,Kermadec Islands region
2022-06-06T18:44:34.226Z,-21.4724,-68.6783,111.46,4.3,"111 km NNE of Calama, Chile"
2022-06-06T19:45:06.132Z,-8.0548,120.2683,200.02,4.5,"64 km NE of Labuan Bajo, Indonesia"
2022-06-06T20:04:58.555Z,-10.4061,161.729,107.66,4.4,"21 km WNW of Kirakira, Solomon Islands"
2022-06-06T21:18:38.665Z,-9.177,117.3573,119.12,4.2,"75 km S of Sumbawa Besar, Indonesia"
2022-06-06T23:56:45.555Z,-4.6372,133.5985,10.0,4.5,"144 km NE of Tual, Indonesia"
2022-06-07T00:57:25.343Z,-18.1605,167.3287,10.0,4.9,"114 km WSW of Port-Vila, Vanuatu"
2022-06-07T01:08:24.658Z,-17.1755,-174.6504,186.45,4.1,"163 km SW of Hihifo, Tonga"
2022-06-07T01:34:29.676Z,-29.0738,-176.7615,10.0,4.4,Kermadec Islands region
2022-06-07T05:52:04.794Z,-59.8319,-26.2927,48.103,4.5,
2022-06-07T06:03:11.821Z,-8.1791,117.3926,10.0,4.8,"27 km NNW of Pototano, Indonesia"
2022-06-07T06:20:56.422Z,-6.5179,31.1057,10.0,4.3,"19 km SSE of Mpanda, Tanzania"
2022-06-07T06:21:59.691Z,-6.4812,30.898,10.0,4.5,"24 km SW of Mpanda, Tanzania"
2022-06-07T09:29:21.239Z,-29.849,-69.286,119.22,4.5,"67 km NW of San José de Jáchal, Argentina"
2022-06-07T09:37:17.409Z,-6.4376,129.997,131.25,4.8,Banda Sea
2022-06-07T09:55:13.299Z,-55.4675,-29.0856,10.005,4.3,South Sandwich Islands region
2022-06-07T12:30:24.583Z,-30.7527,-178.6066,118.54,4.3,
2022-06-07T13:17:22.020Z,-25.0328,-175.2459,10.0,4.5,south of Tonga
2022-06-07T14:15:08.256Z,-18.861,169.0707,10.0,4.5,"78 km NNW of Isangel, Vanuatu"
2022-06-07T14:46:01.875Z,-9.4422,112.9586,58.08,4.1,"135 km SSW of Kencong, Indonesia"
2022-06-07T15:51:52.116Z,-15.6211,167.7207,123.09,4.9,"60 km NE of Norsup, Vanuatu"
2022-06-07T16:06:09.889Z,-32.5197,-71.8964,10.99,4.1,"62 km NNW of Valparaíso, Chile"
2022-06-07T16:23:00.649Z,-16.6682,176.9164,10.0,4.6,"119 km NNW of Lautoka, Fiji"
2022-06-07T20:14:56.874Z,-19.0888,169.5911,10.0,4.4,"59 km NNE of Isangel, Vanuatu"
2022-06-07T20:28:38.672Z,-17.2959,-178.691,521.62,4.3,"227 km ENE of Levuka, Fiji"
2022-06-07T22:45:57.629Z,-59.0774,-25.5077,35.0,4.2,South Sandwich Islands region
2022-06-08T00:17:51.112Z,-21.2063,-68.7003,126.53,4.2,"140 km N of Calama, Chile"
2022-06-08T00:55:46.777Z,-9.0472,-71.1783,622.73,6.5,"107 km SSW of Tarauacá, Brazil"
2022-06-08T01:53:28.974Z,-9.09,-71.2633,605.39,4.9,Peru-Brazil border region
2022-06-08T03:54:40.915Z,-0.7326,133.8313,35.0,4.4,"29 km WNW of Manokwari, Indonesia"
2022-06-08T05:32:37.927Z,-2.7693,118.5386,23.58,5.8,"39 km WSW of Mamuju, Indonesia"
2022-06-08T05:45:29.671Z,-32.0755,-71.7794,35.536,4.1,"66 km NW of La Ligua, Chile"
2022-06-08T09:24:46.812Z,-8.1651,118.6713,177.27,4.5,"33 km N of Bima, Indonesia"
2022-06-08T12:47:59.296Z,-2.7602,118.5321,10.0,4.5,"40 km WSW of Mamuju, Indonesia"
2022-06-08T15:39:38.962Z,-4.3279,-105.2354,10.0,4.4,central East Pacific Rise
2022-06-08T16:37:59.117Z,-48.8433,124.1287,10.0,4.3,western Indian-Antarctic Ridge
2022-06-08T17:42:57.104Z,-2.8002,118.521,10.0,4.3,"42 km WSW of Mamuju, Indonesia"
2022-06-08T18:06:23.722Z,-17.7023,-178.3989,490.9,4.2,"245 km E of Levuka, Fiji"
2022-06-08T18:42:51.868Z,-3.5342,151.1115,10.0,4.6,"111 km SSE of Kavieng, Papua New Guinea"
2022-06-08T19:48:12.687Z,-7.4491,128.0373,164.09,4.4,"164 km NE of Lospalos, Timor Leste"
2022-06-08T20:53:42.352Z,-30.2032,-177.7589,22.87,5.2,"Kermadec Islands, New Zealand"
